time,open,high,low,close,amount,ma0,ma1,ma2,ma3,ma4,volume,mavol1,mavol2,mavol3,VOL1.LB,VOL1.FZFL,VOL1.分布,VOL1.,VOL1.,VOL1.,VOL1.,VOL1.,LH_RQ.REDIAN,LH_RQ.GWANG,LH_RQ.FL,LH_RQ.SL,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_KL.多头,LH_KL.空头,LH_KL.靠拢,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4,LH_KT.抽MA3,LH_KT.抽MA2,LH_KT.抽MA1,LH_KT.超买,LH_KT.超买L,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势,DF01,DF12,DF23,DF34,SLP0,SLP1,SLP2,SLP3,SLP4,MS0,MS1,MS2,MS3,MS0_HT,LH_ZDF.LS,LH_ZDF.US,LH_ZDF.MAB,LH_ZDF.ZFS,LH_ZDF.MA_US,LH_ZDF.MA_LS,LH_ZDF.LABEL_BSP,LH_ZDF.BIAS0,LH_ZDF.BIAS1,LH_ZDF.BIAS2,LH_ZDF.BIAS3,LH_ZDF.BIAS4,LH_SIGNAL.B,LH_SIGNAL.S
2022/11/10-11:05,3562,3567,3560,3566,18792,3558.3,3552.36,3552.75,3555.48,3558.06,18792,16380.4,20741.47,23901.22,0.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.67,-0.11,-0.77,-0.73,1000.6,1000.4,1000.19,1000.1,1000.04,1000.49,1000.33,1000.14,1000.06,1000.57,2,1,2.9,1.38,1.65,2,0,2.16,3.84,3.73,2.96,2.23,0,0
2022/11/10-11:10,3565,3572,3563,3563,35936,3559.34,3553.37,3553.25,3555.73,3558.14,35936,19092.5,20689.18,23904.2,1.5,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1.68,0.03,-0.7,-0.68,1000.31,1000.29,1000.14,1000.07,1000.02,1000.46,1000.33,1000.15,1000.07,1000.45,0,7,2.5,0.8,1.95,2,2,1.03,2.71,2.74,2.05,1.37,0,0
2022/11/10-11:15,3564,3565,3560,3560,18472,3559.49,3554,3553.58,3555.87,3558.17,18472,19959.6,19223.32,23608.15,0.78,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.54,0.12,-0.64,-0.65,1000.08,1000.18,1000.09,1000.04,1000.01,1000.38,1000.31,1000.15,1000.07,1000.19,0,1,2.5,1.6,1.9,2,0,0.14,1.69,1.81,1.16,0.51,0,0
2022/11/10-11:20,3561,3569,3561,3569,17388,3561.6,3555.43,3554.33,3556.3,3558.35,17388,20636.8,18799.47,23312.87,0.75,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.73,0.31,-0.55,-0.58,1000.57,1000.4,1000.21,1000.12,1000.05,1000.39,1000.32,1000.16,1000.08,1000.32,0,0,2.8,2.86,1.8,1.95,0,2.08,3.82,4.13,3.57,2.99,0,0
2022/11/10-11:25,3568,3578,3568,3576,39697,3564.8,3557.39,3555.39,3556.94,3558.64,39697,21186.5,19099.63,23149.65,1.71,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.08,0.56,-0.44,-0.48,1000.85,1000.55,1000.3,1000.18,1000.08,1000.45,1000.35,1000.19,1000.1,1000.71,0,2,2.85,2.81,1.7,1.9,0,3.14,5.23,5.8,5.36,4.88,0,0
2022/11/10-11:30,3576,3582,3572,3572,40795,3566.4,3558.78,3556.2,3557.44,3558.86,40795,23636.7,19531.7,23020.38,1.77,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.14,0.73,-0.35,-0.4,1000.45,1000.39,1000.23,1000.14,1000.06,1000.49,1000.38,1000.21,1000.12,1000.65,0,6,3,1.33,1.95,1.65,1,1.57,3.71,4.44,4.09,3.69,0,0
2022/11/10-13:35,3566,3568,3554,3555,62494,3563.87,3558.42,3556.14,3557.36,3558.8,62494,27781.4,20476.72,22869.3,2.73,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.53,0.64,-0.34,-0.41,999.41,999.9,999.98,999.98,999.98,1000.32,1000.31,1000.18,1000.1,999.93,1,2,3.45,3.19,1.95,1.55,0,-2.49,-0.96,-0.32,-0.66,-1.07,0,1
2022/11/10-13:40,3555,3561,3539,3540,54831,3558.56,3556.67,3555.35,3556.79,3558.49,54831,31957.7,21361,22927.5,2.39,0,0,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.53,0.37,-0.4,-0.48,998.69,999.51,999.78,999.84,999.91,999.85,1000.09,1000.07,1000.03,999.05,1,6,4.15,3.61,2.1,1.6,0,-5.22,-4.69,-4.32,-4.72,-5.2,0,0
2022/11/10-13:45,3540,3540,3527,3529,99039,3551.99,3554.03,3554.07,3555.88,3558,99039,40802.7,23530.47,23502.28,4.21,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.57,-0.01,-0.51,-0.6,998.33,999.26,999.64,999.74,999.86,999.22,999.76,999.91,999.93,998.51,2,0,4.6,2.39,2,1.6,1,-6.47,-7.04,-7.05,-7.56,-8.15,0,0
2022/11/10-13:50,3528,3534,3528,3531,41153,3547.33,3551.84,3552.94,3555.06,3557.55,41153,42859.7,24111.53,23566.88,1.75,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.27,-0.31,-0.6,-0.7,998.77,999.38,999.68,999.77,999.87,998.8,999.51,999.77,999.83,998.55,0,3,4.55,0.66,2.1,1.5,2,-4.6,-5.87,-6.18,-6.77,-7.46,0,0
2022/11/10-13:55,3531,3533,3527,3529,25583,3543.26,3549.66,3551.77,3554.21,3557.08,25583,43538.8,24066.88,23650.08,1.08,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8,-0.59,-0.68,-0.81,998.9,999.39,999.67,999.76,999.87,998.67,999.38,999.69,999.78,998.84,2,2,4.55,0.44,2.1,1.5,0,-4.02,-5.82,-6.41,-7.09,-7.89,0,0
2022/11/10-14:00,3529,3537,3529,3535,24684,3541.42,3548.27,3550.96,3553.58,3556.72,24684,42413.6,24386.95,23720.53,1.04,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-0.76,-0.74,-0.88,999.46,999.61,999.77,999.82,999.9,998.87,999.41,999.69,999.77,999.18,0,2,4.85,1.24,2.1,1.35,0,-1.81,-3.74,-4.49,-5.23,-6.11,0,0
2022/11/10-14:05,3536,3544,3535,3541,34643,3541.33,3547.58,3550.47,3553.16,3556.46,34643,44030.7,24983.25,23771.59,1.46,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76,-0.81,-0.76,-0.93,999.91,999.8,999.86,999.88,999.93,999.26,999.55,999.75,999.81,999.68,1,3,4.9,1.02,2.25,1.35,0,-0.09,-1.85,-2.67,-3.42,-4.35,0,0
2022/11/10-14:10,3540,3549,3539,3547,32157,3542.59,3547.52,3550.3,3552.96,3556.3,32157,45507.6,25059.5,23760.53,1.35,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,6,6,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.39,-0.78,-0.75,-0.94,1000.26,999.98,999.95,999.94,999.96,999.63,999.7,999.81,999.85,1000.09,1,2,5.2,1.35,2.3,1.3,0,1.25,-0.15,-0.93,-1.68,-2.62,1,0
2022/11/10-14:15,3548,3552,3543,3547,37631,3543.57,3547.47,3550.14,3552.77,3556.15,37631,45301,25569.5,23749.82,1.58,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,7,7,37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1.1,-0.75,-0.74,-0.95,1000.21,999.99,999.95,999.95,999.96,999.96,999.85,999.88,999.9,1000.24,4,4,5,0.2,2.3,1.4,1,0.97,-0.13,-0.88,-1.62,-2.57,0,0
2022/11/10-14:20,3546,3548,3537,3539,25791,3542.55,3546.66,3549.6,3552.31,3555.86,25791,43800.6,25499.35,23762.1,1.09,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,8,8,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.16,-0.83,-0.77,-1,999.72,999.77,999.85,999.87,999.92,1000.03,999.89,999.9,999.91,999.96,2,2,5.15,1.36,2.35,1.4,0,-1,-2.16,-2.99,-3.75,-4.74,0,1
2022/11/10-14:25,3540,3542,3536,3539,14275,3541.76,3545.93,3549.08,3551.88,3555.59,14275,38978.7,25599.57,23729.23,0.6,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17,-0.89,-0.79,-1.04,999.77,999.79,999.85,999.88,999.92,999.99,999.88,999.9,999.91,999.75,3,2,5.2,0.19,2.35,1.45,0,-0.78,-1.96,-2.84,-3.63,-4.66,0,0
2022/11/10-14:30,3538,3543,3537,3542,10651,3541.82,3545.56,3548.73,3551.55,3555.36,10651,34560.7,25585.07,23548.38,0.45,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,10,10,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05,-0.89,-0.79,-1.07,999.99,999.89,999.9,999.91,999.94,999.92,999.86,999.89,999.9,999.88,1,1,5.4,0.74,2.35,1.3,0,0.05,-1,-1.9,-2.69,-3.76,0,0
2022/11/10-14:35,3542,3542,3531,3534,20814,3540.08,3544.46,3548.02,3550.98,3555.01,20814,26738.2,25544.53,23571.23,0.88,0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,11,11,41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.23,-1,-0.83,-1.13,999.54,999.69,999.8,999.84,999.9,999.76,999.79,999.85,999.87,999.76,3,0,5.75,1.39,2.35,1.2,0,-1.72,-2.95,-3.95,-4.78,-5.91,0,0
2022/11/10-14:40,3534,3536,3525,3530,32333,3537.84,3543.08,3547.14,3550.29,3554.59,32333,25856.2,25459.63,23722.51,1.36,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,12,12,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.48,-1.14,-0.89,-1.21,999.41,999.61,999.75,999.81,999.88,999.68,999.75,999.83,999.86,999.47,5,2,5.75,0.7,2.4,1.4,0,-2.22,-3.69,-4.83,-5.72,-6.92,0,0
2022/11/10-14:45,3529,3530,3525,3526,17849,3535.21,3541.45,3546.11,3549.49,3554.12,17849,25082.8,25396.9,23795.28,0.75,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,13,13,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76,-1.31,-0.95,-1.3,999.3,999.54,999.71,999.78,999.87,999.56,999.68,999.79,999.83,999.35,1,1,5.7,0.53,2.4,1.35,0,-2.6,-4.36,-5.67,-6.62,-7.91,0,0
2022/11/10-14:50,3527,3533,3525,3532,23684,3534.5,3540.55,3545.42,3548.92,3553.76,23684,24982.8,25535.85,23912.38,0.99,0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,14,14,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71,-1.37,-0.99,-1.36,999.78,999.75,999.81,999.84,999.9,999.5,999.65,999.77,999.81,999.54,2,1,5.85,0.85,2.1,1.45,0,-0.71,-2.42,-3.78,-4.77,-6.12,0,0
2022/11/10-14:55,3532,3535,3528,3533,15097,3534.16,3539.83,3544.81,3548.4,3553.41,15097,23028.2,25199.5,23933.66,0.63,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,-1.4,-1.01,-1.41,999.88,999.8,999.83,999.85,999.9,999.59,999.67,999.77,999.82,999.83,4,2,5.7,0.18,2.15,1.65,0,-0.33,-1.93,-3.33,-4.34,-5.74,0,0
2022/11/10-15:00,3533,3541,3532,3538,38923,3535.02,3539.66,3544.48,3548.06,3553.16,38923,23704.8,25531.55,23976.4,1.62,0,14,0,0,0,1,0,1,0,0,0,1,0,0,0,16,16,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.31,-1.36,-1.01,-1.44,1000.19,999.95,999.91,999.9,999.93,999.78,999.76,999.81,999.84,1000.03,1,3,5.55,0.9,2.3,1.7,0,0.84,-0.47,-1.83,-2.83,-4.27,0,0
2022/11/11-21:05,3522,3530,3516,3528,111056,3533.46,3538.55,3543.68,3547.4,3552.74,111056,31047.3,27713,24438.64,4.54,0,14,0,1,0,0,0,1,0,0,0,1,0,0,0,17,17,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.44,-1.45,-1.05,-1.51,999.58,999.69,999.77,999.81,999.88,999.86,999.79,999.83,999.85,999.88,6,2,5.45,1.1,2.3,2,2,-1.54,-2.98,-4.42,-5.47,-6.96,0,1
2022/11/11-21:10,3529,3534,3525,3530,51890,3532.69,3537.74,3543.01,3546.83,3552.37,51890,33657.2,28694.2,24707.89,2.1,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,18,18,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.42,-1.49,-1.08,-1.56,999.78,999.77,999.81,999.84,999.89,999.86,999.8,999.83,999.85,999.68,4,4,5.3,0.19,2.2,2.2,2,-0.76,-2.19,-3.67,-4.74,-6.3,0,0
2022/11/11-21:15,3530,3548,3529,3543,57985,3534.98,3538.24,3543.01,3546.7,3552.21,57985,38028.2,29848.7,25038.57,2.32,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,19,19,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.92,-1.35,-1.04,-1.55,1000.56,1000.14,1000,999.96,999.96,1000.03,999.89,999.87,999.88,1000.17,1,5,5.4,2.41,2.35,2.2,0,2.27,1.35,0,-1.04,-2.59,0,0
2022/11/11-21:20,3545,3547,3539,3542,33367,3536.54,3538.6,3542.96,3546.55,3552.04,33367,40299.8,30435.55,25209.37,1.32,0,14,0,0,0,0,0,1,0,1,0,0,0,0,0,20,20,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.58,-1.23,-1.01,-1.55,1000.39,1000.1,999.99,999.96,999.95,1000.08,999.92,999.89,999.89,1000.47,3,2,4.8,0.63,2.15,2.3,1,1.54,0.96,-0.27,-1.28,-2.83,0,0
2022/11/11-21:25,3541,3546,3539,3544,21501,3538.2,3539.11,3543.01,3546.47,3551.91,21501,40368.5,30735.63,25311.6,0.85,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,21,21,51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.26,-1.1,-0.97,-1.53,1000.43,1000.15,1000.01,999.98,999.96,1000.29,1000.04,999.95,999.93,1000.41,2,2,4.4,0.68,2.25,2.3,0,1.64,1.38,0.28,-0.7,-2.23,0,0
2022/11/11-21:30,3545,3552,3540,3550,25257,3540.82,3540.15,3543.35,3546.58,3551.88,25257,39660.9,31052.4,25347.74,1,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19,-0.9,-0.91,-1.49,1000.68,1000.29,1000.1,1000.03,999.99,1000.51,1000.17,1000.02,999.98,1000.55,5,2,4.5,1.11,2.2,2.55,0,2.59,2.78,1.88,0.96,-0.53,0,0
2022/11/11-21:35,3551,3580,3551,3579,120972,3549.3,3543.85,3545.09,3547.65,3552.33,120972,49973.2,33743.8,25804.56,4.69,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,23,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.54,-0.35,-0.72,-1.32,1002.18,1001.05,1000.49,1000.3,1000.13,1000.92,1000.4,1000.15,1000.07,1001.43,0,1,5.8,4.83,2.15,2.45,0,8.37,9.92,9.57,8.84,7.51,0,0
2022/11/11-21:40,3579,3590,3571,3589,93295,3558.13,3548.15,3547.23,3549,3552.93,93295,56934.3,35855.8,26441.76,3.53,0,12,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.81,0.26,-0.5,-1.11,1002.31,1001.21,1000.6,1000.38,1000.17,1001.4,1000.67,1000.3,1000.17,1002.24,8,1,6,1.67,2.1,2.85,0,8.68,11.51,11.77,11.27,10.15,0,0
2022/11/11-21:45,3588,3590,3581,3587,60058,3564.54,3551.85,3549.17,3550.25,3553.5,60058,61430.4,37112.23,26720.99,2.25,0,12,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.58,0.75,-0.3,-0.92,1001.73,1001.04,1000.55,1000.35,1000.16,1001.72,1000.9,1000.43,1000.27,1002.02,6,2,5.8,0.17,2.05,3.1,2,6.3,9.9,10.66,10.35,9.43,0,0
2022/11/11-21:50,3587,3595,3585,3588,52131,3569.76,3555.29,3551.07,3551.48,3554.07,52131,62751.2,38150.1,26993.53,1.93,0,12,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.07,1.19,-0.12,-0.73,1001.44,1000.97,1000.53,1000.35,1000.16,1001.91,1001.07,1000.54,1000.35,1001.58,2,7,5.5,0.18,2.3,3.15,1,5.11,9.2,10.4,10.28,9.55,0,0
2022/11/11-21:55,3588,3589,3583,3584,28386,3572.92,3558.02,3552.67,3552.55,3554.56,28386,54484.2,38004.75,27077.26,1.05,0,11,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,1.51,0.03,-0.57,1000.92,1000.77,1000.45,1000.3,1000.14,1001.6,1001,1000.53,1000.35,1001.18,1,1,5.65,0.71,2.15,3,0,3.1,7.3,8.82,8.85,8.28,0,0
2022/11/11-22:00,3584,3591,3582,3591,24559,3576.94,3561.17,3554.54,3553.81,3555.16,24559,51751.1,38211.4,27209.72,0.9,0,10,0,0,0,0,0,0,1,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,1.86,0.21,-0.38,1001.13,1000.88,1000.53,1000.35,1000.17,1001.3,1000.92,1000.51,1000.34,1001.03,2,0,5.65,1.24,2.05,3,0,3.93,8.38,10.26,10.46,10.08,0,0
2022/11/11-22:05,3591,3593,3584,3586,25169,3578.95,3563.53,3556.08,3554.87,3555.67,25169,48469.5,38314.45,27293.41,0.92,0,10,0,0,0,0,0,0,1,1,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,2.1,0.34,-0.23,1000.62,1000.66,1000.43,1000.3,1000.14,1001.03,1000.82,1000.49,1000.33,1000.88,2,2,5.85,0.85,2.05,2.95,0,1.97,6.31,8.41,8.76,8.53,0,0
2022/11/11-22:10,3587,3587,3577,3580,30403,3579.19,3565.1,3557.24,3555.69,3556.08,30403,48173.1,38747.82,27469.74,1.11,0,10,0,0,0,0,0,1,0,1,0,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,2.21,0.44,-0.11,1000.16,1000.44,1000.33,1000.23,1000.11,1000.71,1000.69,1000.43,1000.3,1000.39,3,0,6,1.17,2,3.05,0,0.23,4.18,6.4,6.84,6.73,0,0
2022/11/11-22:15,3580,3582,3576,3578,17655,3578.92,3566.33,3558.26,3556.42,3556.44,17655,47788.5,38924.48,27499.31,0.64,0,10,0,0,0,0,0,0,1,1,0,0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,2.27,0.52,0,1000.02,1000.34,1000.28,1000.21,1000.1,1000.48,1000.58,1000.39,1000.27,1000.09,2,2,5.7,0.35,2.1,3,0,-0.26,3.27,5.55,6.07,6.06,0,0
2022/11/11-22:20,3579,3579,3573,3576,16125,3578.27,3567.25,3559.12,3557.06,3556.76,16125,46875.3,38813.02,27542.18,0.59,0,9,0,0,0,0,0,0,1,1,0,0,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0.58,0.09,999.9,1000.26,1000.24,1000.18,1000.09,1000.18,1000.43,1000.32,1000.23,999.96,3,0,5.65,0.53,2,2.9,0,-0.64,2.45,4.74,5.32,5.41,0,1
2022/11/11-22:25,3575,3579,3572,3579,15044,3578.43,3568.37,3560.09,3557.78,3557.13,15044,36282.5,38719.32,27607.21,0.54,0,9,0,0,0,0,0,0,1,1,0,0,10,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,2.33,0.65,0.18,1000.09,1000.31,1000.27,1000.2,1000.1,1000.04,1000.34,1000.28,1000.21,1000,3,0,5.7,0.7,1.95,3,0,0.16,2.98,5.31,5.96,6.15,0,0
2022/11/11-22:30,3579,3585,3576,3584,15714,3579.67,3569.86,3561.26,3558.64,3557.57,15714,28524.4,38213.77,27551.97,0.57,0,9,0,0,0,0,0,0,1,1,0,0,11,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,2.42,0.73,0.3,1000.35,1000.42,1000.33,1000.24,1000.12,1000.09,1000.33,1000.28,1000.21,1000.22,3,1,5.7,0.88,1.95,3.05,0,1.21,3.96,6.39,7.13,7.43,0,0
2022/11/11-22:35,3584,3585,3579,3580,15017,3579.74,3570.82,3562.17,3559.34,3557.94,15017,24020.3,38127.4,27527.91,0.55,0,9,0,0,0,0,0,0,1,1,0,0,12,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.43,0.79,0.39,1000.06,1000.27,1000.26,1000.2,1000.1,1000.1,1000.32,1000.28,1000.21,1000.2,1,1,5.85,0.68,1.9,2.9,0,0.07,2.57,5,5.8,6.2,0,0
2022/11/11-22:40,3579,3581,3577,3578,13856,3579.36,3571.51,3562.94,3559.96,3558.27,13856,20192.8,38039.1,27572.16,0.5,0,8,0,0,0,0,0,0,1,1,0,0,13,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.41,0.84,0.47,999.93,1000.19,1000.22,1000.17,1000.09,1000.11,1000.3,1000.27,1000.2,1000,1,2,5.65,0.18,1.85,2.9,0,-0.38,1.82,4.23,5.07,5.54,0,1
2022/11/11-22:45,3578,3581,3573,3581,13492,3579.72,3572.41,3563.82,3560.65,3558.65,13492,18703.4,37383.98,27627.93,0.49,0,7,0,0,0,0,0,0,0,1,0,0,14,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,2.41,0.89,0.56,1000.12,1000.25,1000.25,1000.19,1000.11,1000.11,1000.28,1000.26,1000.2,1000.02,5,0,5.5,0.55,1.75,2.85,0,0.36,2.4,4.82,5.72,6.28,0,0
2022/11/11-22:50,3580,3585,3580,3583,13082,3580.45,3573.42,3564.76,3561.38,3559.05,13082,17555.7,36691.15,27457.91,0.48,0,6,0,0,0,0,0,0,0,1,0,0,15,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,2.43,0.95,0.65,1000.2,1000.28,1000.26,1000.21,1000.11,1000.08,1000.25,1000.25,1000.19,1000.16,0,2,5.6,0.54,1.65,2.65,0,0.71,2.68,5.12,6.07,6.73,0,0
2022/11/11-22:55,3583,3586,3577,3579,16198,3580.13,3573.95,3565.45,3561.96,3559.38,16198,16658.6,35533.75,27435.43,0.59,0,5,0,0,0,0,0,0,0,1,0,0,16,13,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,2.39,0.98,0.72,999.94,1000.15,1000.19,1000.16,1000.09,1000.05,1000.22,1000.23,1000.18,1000.07,2,3,5.15,0.78,1.55,2.7,0,-0.32,1.41,3.8,4.79,5.51,0,1
2022/11/11-23:00,3579,3584,3579,3582,15664,3580.54,3574.72,3566.26,3562.61,3559.76,15664,15184.7,34554.57,27499.71,0.57,0,4,0,0,0,0,0,0,0,1,0,0,17,14,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,2.37,1.02,0.8,1000.12,1000.21,1000.23,1000.18,1000.11,1000.09,1000.22,1000.23,1000.19,1000.03,0,2,5.15,0.58,1.55,2.55,0,0.41,2.04,4.41,5.44,6.25,0,0
2022/11/11-09:05,3589,3612,3587,3606,116387,3586.2,3577.7,3568.2,3564.04,3560.52,116387,25057.9,34988.27,28309.54,4.11,0,5,0,1,0,0,0,1,0,1,0,0,18,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,2.66,1.17,0.99,1001.44,1000.83,1000.54,1000.4,1000.21,1000.42,1000.37,1000.31,1000.24,1000.78,2,6,5.85,2.91,1.75,2.55,0,5.52,7.91,10.59,11.77,12.77,0,0
2022/11/11-09:10,3606,3621,3606,3618,82302,3593.27,3581.53,3570.63,3565.8,3561.47,82302,31675.6,36017,28869.73,2.85,0,6,0,1,0,0,0,1,0,1,0,0,19,16,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,3.06,1.35,1.22,1001.82,1001.07,1000.68,1000.5,1000.27,1000.83,1000.57,1000.41,1000.31,1001.63,0,3,6.2,1.94,1.8,2.3,0,6.88,10.18,13.27,14.64,15.87,0,0
2022/11/11-09:15,3618,3620,3613,3618,37250,3598.76,3585.01,3572.94,3567.52,3562.41,37250,33896.2,36308.68,29059.96,1.28,0,6,0,0,0,0,0,1,0,1,0,0,20,17,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.86,3.38,1.52,1.43,1001.45,1000.97,1000.65,1000.48,1000.26,1001.21,1000.77,1000.52,1000.39,1001.63,5,2,4.8,0,1.85,2.55,1,5.35,9.2,12.61,14.15,15.61,0,0
