      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/10/31-21:15,3497,3506,3495,3502,42883,3493.71,3494.26,3501.27,3510.22,3532.52,42883,30888.8,26713.1,27074.59,1.58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87,82,81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.16,-2,-2.55,-6.35,1000.61,1000.23,1000.01,999.92,999.85,1000.27,1000.04,999.9,999.85,1000.47,42883,42526.4,30888.8
 2022/10/31-21:20,3503,3503,3494,3494,21814,3493.77,3494.23,3500.91,3509.69,3531.88,21814,31875.7,26848.65,26811.68,0.81,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,88,83,82,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.13,-1.9,-2.5,-6.32,1000.03,999.99,999.9,999.85,999.82,1000.28,1000.07,999.92,999.86,1000.32,21814,43343.2,31875.7
 2022/10/31-21:25,3495,3497,3490,3497,17652,3494.49,3494.5,3500.72,3509.27,3531.31,17652,32022.3,26951.82,26802.12,0.66,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,89,84,83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.77,-2.44,-6.28,1000.2,1000.08,999.95,999.88,999.84,1000.29,1000.09,999.94,999.88,1000.11,17652,36654.2,32022.3
 2022/10/31-21:30,3497,3499,3487,3487,19952,3492.83,3493.78,3500.05,3508.54,3530.58,19952,31542.7,26979.9,26779.94,0.75,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,90,85,84,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.27,-1.79,-2.42,-6.28,999.58,999.8,999.81,999.79,999.79,1000.11,1000.02,999.92,999.86,999.89,19952,26736.2,31542.7
 2022/10/31-21:35,3487,3495,3487,3492,15851,3492.64,3493.61,3499.66,3508,3529.94,15851,30352.3,26625.25,26418.68,0.6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,91,86,85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.28,-1.72,-2.38,-6.25,999.95,999.95,999.89,999.85,999.82,999.94,999.95,999.89,999.84,999.77,15851,23630.4,30352.3
 2022/10/31-21:40,3493,3493,3486,3488,13611,3491.61,3493.08,3499.09,3507.34,3529.24,13611,30151.2,26471.55,26214.55,0.52,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,92,87,86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42,-1.71,-2.35,-6.24,999.73,999.85,999.84,999.81,999.8,999.87,999.92,999.87,999.83,999.84,13611,17776,30151.2
 2022/10/31-21:45,3489,3492,3486,3489,11644,3491.03,3492.69,3498.6,3506.74,3528.58,11644,29542.6,26395.78,25910.96,0.45,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,93,88,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47,-1.68,-2.32,-6.23,999.84,999.89,999.86,999.83,999.81,999.78,999.87,999.85,999.82,999.79,11644,15742,29542.6
 2022/10/31-21:50,3489,3490,3481,3488,28501,3490.36,3492.24,3498.08,3506.13,3527.91,28501,27283,26803.55,25916.45,1.1,1,6,0,0,0,0,1,0,1,0,0,1,0,0,0,94,89,88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.54,-1.66,-2.29,-6.21,999.82,999.87,999.85,999.82,999.81,999.84,999.89,999.86,999.83,999.83,28501,17911.8,27283
 2022/10/31-21:55,3489,3493,3480,3483,22424,3488.72,3491.36,3497.35,3505.37,3527.17,22424,22571.2,26653.22,25953.7,0.86,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,95,90,89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.75,-1.71,-2.29,-6.22,999.57,999.75,999.79,999.78,999.79,999.74,999.84,999.83,999.81,999.69,22424,18406.2,22571.2
 2022/10/31-22:00,3482,3486,3464,3467,71602,3483.9,3489.04,3495.87,3504.11,3526.17,71602,26593.4,27273.97,26448.07,2.71,0,7,1,0,0,0,0,1,0,0,0,1,0,0,0,96,91,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,-1.95,-2.35,-6.3,998.74,999.34,999.58,999.64,999.72,999.49,999.71,999.77,999.77,999.15,71602,29556.4,26593.4
 2022/10/31-22:05,3467,3471,3463,3470,51166,3480.81,3487.23,3494.6,3502.99,3525.24,51166,27421.7,27609.95,26642.63,1.92,0,8,1,0,0,0,0,1,0,0,0,1,0,0,0,97,92,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.83,-2.1,-2.39,-6.35,999.16,999.48,999.64,999.68,999.74,999.32,999.61,999.71,999.73,998.95,51166,37067.4,27421.7
 2022/10/31-22:10,3469,3474,3459,3464,45843,3477.07,3485.02,3493.11,3501.71,3524.23,45843,29824.6,27442.38,26867.96,1.71,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,98,93,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27,-2.31,-2.46,-6.43,998.98,999.37,999.57,999.64,999.71,999.11,999.48,999.64,999.69,999.07,45843,43907.2,29824.6
 2022/10/31-22:15,3464,3464,3451,3462,50196,3473.72,3482.83,3491.59,3500.41,3523.2,50196,33079,26759.9,27189.98,1.85,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,99,94,93,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.6,-2.5,-2.52,-6.51,999.07,999.37,999.57,999.63,999.71,998.99,999.39,999.59,999.65,999.03,50196,48246.2,33079
 2022/10/31-22:20,3462,3462,3445,3449,49439,3468.23,3479.6,3489.52,3498.73,3521.98,49439,36027.7,26944.18,27520.29,1.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,100,95,94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.25,-2.83,-2.63,-6.65,998.51,999.08,999.4,999.52,999.65,998.93,999.32,999.55,999.62,998.79,49439,53649.2,36027.7
 2022/10/31-22:25,3449,3454,3443,3446,43179,3463.29,3476.4,3487.39,3497,3520.72,43179,38760.5,27050.8,27803.92,1.55,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,101,96,95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.75,-3.14,-2.75,-6.78,998.63,999.08,999.39,999.51,999.64,998.8,999.22,999.48,999.57,998.57,43179,47964.6,38760.5
 2022/10/31-22:30,3446,3454,3445,3449,20954,3460.11,3473.79,3485.52,3495.42,3519.53,20954,39494.8,27074.22,27888.53,0.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,102,97,96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91,-3.35,-2.83,-6.9,999.08,999.25,999.46,999.55,999.66,998.82,999.19,999.46,999.55,998.85,20954,41922.2,39494.8
 2022/10/31-22:35,3448,3452,3445,3448,18547,3457.42,3471.34,3483.69,3493.87,3518.35,18547,40185.1,27080.35,27934.79,0.66,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,103,98,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98,-3.54,-2.91,-7.01,999.2,999.29,999.47,999.56,999.66,998.85,999.17,999.43,999.53,999.14,18547,36463,40185.1
 2022/10/31-22:40,3447,3449,3429,3431,74602,3451.55,3467.5,3481.12,3491.81,3516.91,74602,44795.2,28468.28,28338.09,2.63,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,104,99,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.57,-3.9,-3.06,-7.19,998.38,998.89,999.26,999.41,999.59,998.82,999.13,999.4,999.51,998.79,74602,41344.2,44795.2
 2022/10/31-22:45,3431,3431,3422,3428,52048,3446.32,3463.73,3478.53,3489.72,3515.44,52048,47757.6,29123.5,28613.73,1.82,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,105,100,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.99,-4.24,-3.21,-7.37,998.53,998.92,999.26,999.4,999.58,998.8,999.09,999.36,999.48,998.45,52048,41866,47757.6
 2022/10/31-22:50,3427,3436,3426,3434,40702,3443.58,3460.9,3476.36,3487.89,3514.09,40702,44667.6,29702.9,28689.76,1.42,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,106,101,100,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97,-4.43,-3.31,-7.51,999.17,999.18,999.38,999.48,999.62,998.82,999.07,999.34,999.46,998.85,40702,41370.6,44667.6
 2022/10/31-22:55,3433,3434,3424,3427,31959,3439.9,3457.67,3473.95,3485.89,3512.65,31959,42746.9,29361.45,28798.41,1.11,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,107,102,101,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,-4.67,-3.43,-7.68,998.93,999.07,999.31,999.43,999.59,998.75,999.01,999.3,999.43,999.05,31959,43571.6,42746.9
 2022/10/31-23:00,3427,3427,3414,3416,59630,3434.59,3453.7,3471.12,3483.6,3511.06,59630,44125.6,30355.47,29080.45,2.05,0,12,1,0,0,0,0,1,0,1,0,0,0,0,0,108,103,102,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49,-5,-3.58,-7.88,998.5,998.85,999.19,999.34,999.55,998.78,999,999.28,999.41,998.71,59630,51788.2,44125.6
 2022/10/31-09:05,3429,3456,3429,3439,167724,3435.57,3452.3,3469.55,3482.14,3509.86,167724,55878.4,34232.95,30285.41,5.54,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,109,104,103,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.81,-4.95,-3.61,-7.96,1000.14,999.59,999.55,999.58,999.66,999.18,999.17,999.35,999.46,999.32,167724,70412.6,55878.4
 2022/10/31-09:10,3438,3439,3430,3439,51854,3436.33,3451.04,3468.06,3480.72,3508.69,51854,56119.9,35039.1,30469.05,1.7,0,14,0,0,0,0,0,1,0,1,0,0,0,0,0,110,105,104,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.23,-4.89,-3.64,-8.04,1000.11,999.63,999.57,999.59,999.67,999.42,999.29,999.4,999.49,1000.12,51854,70373.8,56119.9
 2022/10/31-09:15,3438,3448,3438,3445,35876,3438.26,3450.46,3466.94,3479.55,3507.64,35876,55389.6,35532.6,30636.17,1.17,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0,111,106,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51,-4.74,-3.63,-8.07,1000.44,999.83,999.68,999.66,999.7,999.8,999.48,999.5,999.54,1000.27,35876,69408.6,55389.6
 2022/10/31-09:20,3446,3449,3432,3440,36078,3438.64,3449.47,3465.63,3478.26,3506.52,36078,56902,36128.82,30816.1,1.17,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0,112,107,106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11,-4.65,-3.63,-8.13,1000.06,999.71,999.62,999.63,999.68,1000.19,999.69,999.6,999.62,1000.25,36078,70232.4,56902
 2022/10/31-09:25,3440,3446,3438,3441,19797,3439.17,3448.66,3464.42,3477.03,3505.44,19797,57027,36011.73,30872.38,0.64,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,113,108,107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73,-4.53,-3.63,-8.17,1000.11,999.77,999.65,999.65,999.69,1000.18,999.74,999.63,999.63,1000.08,19797,62265.8,57027
 2022/10/31-09:30,3440,3441,3430,3431,28967,3437.35,3446.98,3462.79,3475.53,3504.21,28967,52463.5,36440.25,31048.52,0.93,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,114,109,108,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.77,-4.55,-3.66,-8.25,999.5,999.51,999.53,999.57,999.65,1000.03,999.71,999.62,999.63,999.8,28967,34514.4,52463.5
 2022/10/31-09:35,3430,3435,3428,3430,29176,3435.72,3445.36,3461.19,3474.03,3502.98,29176,50176.3,36877.88,31225.76,0.93,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,115,110,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-4.56,-3.7,-8.33,999.54,999.53,999.54,999.57,999.65,999.8,999.63,999.59,999.6,999.52,29176,29978.8,50176.3
 2022/10/31-09:40,3430,3438,3426,3437,27844,3436,3444.56,3460.01,3472.82,3501.89,27844,48890.5,37126.25,31302.95,0.89,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,116,111,110,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47,-4.45,-3.69,-8.37,1000.04,999.77,999.66,999.65,999.69,999.8,999.64,999.59,999.61,999.79,27844,28372.4,48890.5
 2022/10/31-09:45,3437,3437,3425,3431,25080,3434.89,3443.27,3458.6,3471.45,3500.72,25080,48202.6,37315,31315.88,0.8,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,117,112,111,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41,-4.41,-3.7,-8.43,999.68,999.62,999.59,999.61,999.67,999.69,999.61,999.58,999.6,999.86,25080,26172.8,48202.6
 2022/10/31-09:50,3429,3431,3417,3426,39557,3432.92,3441.63,3457.01,3469.96,3499.49,39557,46195.3,38005.3,31236.91,1.27,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,118,113,112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51,-4.43,-3.73,-8.51,999.46,999.52,999.54,999.57,999.65,999.68,999.61,999.58,999.6,999.57,39557,30124.8,46195.3
 2022/10/31-09:55,3426,3433,3420,3428,30445,3431.82,3440.33,3455.59,3468.58,3498.3,30445,32467.4,38361.77,31297.19,0.97,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,119,114,113,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-4.4,-3.74,-8.57,999.68,999.62,999.59,999.6,999.66,999.72,999.63,999.6,999.61,999.57,30445,30420.4,32467.4
 2022/10/31-10:00,3427,3433,3425,3426,21156,3430.53,3438.97,3454.15,3467.19,3497.11,21156,29397.6,38271.98,31315.47,0.68,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,120,115,114,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43,-4.38,-3.76,-8.63,999.63,999.6,999.58,999.6,999.66,999.61,999.59,999.58,999.59,999.66,21156,28816.4,29397.6
 2022/10/31-10:05,3427,3437,3425,3435,24881,3431.52,3438.59,3453.22,3466.13,3496.08,24881,28298.1,38200.13,31402,0.79,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,121,116,115,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04,-4.22,-3.73,-8.64,1000.23,999.89,999.73,999.7,999.71,999.75,999.66,999.61,999.62,999.93,24881,28223.8,28298.1
 2022/10/31-10:10,3436,3437,3424,3428,19682,3430.74,3437.58,3451.99,3464.88,3494.96,19682,26658.5,38301.63,31451.53,0.63,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,122,117,116,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97,-4.16,-3.72,-8.68,999.77,999.71,999.64,999.64,999.68,999.83,999.71,999.64,999.63,1000,19682,27144.2,26658.5
 2022/10/31-10:15,3428,3430,3423,3428,15238,3430.13,3436.67,3450.82,3463.67,3493.85,15238,26202.6,38239.32,31487.59,0.48,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,123,118,117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89,-4.08,-3.71,-8.71,999.82,999.73,999.66,999.65,999.68,999.86,999.73,999.65,999.65,999.8,15238,22280.4,26202.6
 2022/10/31-10:35,3429,3440,3429,3438,26576,3431.88,3436.79,3450.19,3462.83,3492.93,26576,25963.5,37626.3,31597.82,0.84,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,124,119,118,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.42,-3.87,-3.65,-8.69,1000.44,1000.04,999.82,999.76,999.74,1000.06,999.84,999.71,999.69,1000.13,26576,21506.6,25963.5
 2022/10/31-10:40,3437,3443,3433,3438,27288,3433.24,3436.91,3449.6,3462.02,3492.02,27288,25774.7,36569.95,31441.79,0.87,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,125,120,119,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.06,-3.66,-3.59,-8.67,1000.35,1000.03,999.83,999.76,999.74,1000.1,999.88,999.74,999.7,1000.39,27288,22733,25774.7
 2022/10/31-10:45,3438,3443,3433,3441,18279,3434.96,3437.3,3449.18,3461.33,3491.18,18279,24818.2,36242.43,31319.24,0.58,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,126,121,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.67,-3.43,-3.51,-8.62,1000.46,1000.11,999.88,999.8,999.76,1000.27,999.98,999.8,999.74,1000.4,18279,21412.6,24818.2
 2022/10/31-10:50,3441,3446,3437,3445,17426,3437.19,3438.03,3448.97,3460.79,3490.41,17426,24052.8,35606,31212.14,0.56,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,127,122,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.24,-3.16,-3.41,-8.56,1000.6,1000.21,999.94,999.85,999.78,1000.46,1000.1,999.87,999.79,1000.53,17426,20961.4,24052.8
 2022/10/31-10:55,3445,3447,3441,3444,19192,3438.71,3438.6,3448.73,3460.24,3489.65,19192,22016.3,35540.45,31203.38,0.62,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123,122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.03,-2.93,-3.33,-8.5,1000.42,1000.17,999.93,999.84,999.78,1000.46,1000.13,999.89,999.81,1000.51,19192,21752.2,22016.3
 2022/10/31-11:00,3444,3445,3440,3442,10221,3439.44,3438.92,3448.4,3459.64,3488.86,10221,19993.9,35354.68,31116.03,0.33,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,123,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.15,-2.74,-3.25,-8.44,1000.22,1000.09,999.9,999.83,999.77,1000.42,1000.15,999.91,999.83,1000.32,10221,18481.2,19993.9
 2022/10/31-11:05,3441,3442,3438,3439,10723,3439.34,3438.93,3447.94,3458.97,3488.03,10723,18950.6,35123.95,30865.28,0.35,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125,124,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.12,-2.61,-3.19,-8.4,1000,1000,999.87,999.8,999.76,1000.31,1000.12,999.91,999.83,1000.11,10723,15168.2,18950.6
 2022/10/31-11:10,3439,3440,3436,3439,11662,3439.27,3438.94,3447.51,3458.31,3487.22,11662,17628.7,35019.23,30795.75,0.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,126,125,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.09,-2.48,-3.12,-8.36,1000,1000,999.87,999.81,999.77,1000.16,1000.07,999.89,999.82,1000,11662,13844.8,17628.7
 2022/10/31-11:15,3439,3444,3438,3444,12332,3440.32,3439.42,3447.34,3457.84,3486.51,12332,16893.7,34987.25,30666.08,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127,126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,-2.29,-3.04,-8.29,1000.29,1000.14,999.95,999.86,999.8,1000.13,1000.06,999.9,999.83,1000.15,12332,12826,16893.7
 2022/10/31-11:20,3444,3444,3435,3436,12922,3439.36,3439.09,3446.78,3457.13,3485.67,12922,16662.1,35019.2,30637.55,0.42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,127,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.08,-2.22,-2.99,-8.26,999.77,999.91,999.84,999.79,999.76,1000.01,1000.01,999.88,999.82,1000.03,12922,11572,16662.1
 2022/10/31-11:25,3437,3437,3430,3433,17670,3437.95,3438.51,3446.11,3456.33,3484.8,17670,15771.5,34748.43,30647.46,0.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,129,128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16,-2.2,-2.96,-8.24,999.64,999.83,999.8,999.77,999.75,999.92,999.97,999.87,999.81,999.7,17670,13061.8,15771.5
 2022/10/31-11:30,3433,3439,3429,3438,14710,3437.96,3438.47,3445.71,3455.73,3484.03,14710,14513.7,34555.57,30495.19,0.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,130,129,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.15,-2.1,-2.9,-8.19,1000,999.99,999.89,999.83,999.78,999.93,999.97,999.87,999.81,999.82,14710,13859.2,14513.7
 2022/10/31-13:35,3437,3441,3430,3432,31102,3436.63,3437.85,3445.05,3454.96,3483.17,31102,15796,33543.07,29789.5,1.04,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,131,130,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-2.08,-2.87,-8.17,999.65,999.82,999.81,999.77,999.75,999.77,999.89,999.83,999.79,999.83,31102,17747.2,15796
 2022/10/31-13:40,3432,3435,3420,3425,41668,3434.05,3436.63,3444.07,3453.97,3482.21,41668,18220.2,33305.63,29303.52,1.42,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,4,132,131,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,-2.15,-2.87,-8.17,999.31,999.64,999.72,999.72,999.72,999.65,999.82,999.8,999.77,999.48,41668,23614.4,18220.2
 2022/10/31-13:45,3425,3430,3422,3429,19598,3432.93,3435.9,3443.33,3453.15,3481.33,19598,18260.8,32649.5,29046.71,0.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,133,132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.86,-2.15,-2.84,-8.16,999.68,999.79,999.79,999.76,999.75,999.66,999.81,999.8,999.77,999.5,19598,24949.6,18260.8
 2022/10/31-13:50,3429,3430,3424,3426,16490,3431.39,3434.96,3442.49,3452.26,3480.41,16490,18887.7,31806.85,28825.13,0.57,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,134,133,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03,-2.18,-2.83,-8.15,999.57,999.73,999.75,999.74,999.74,999.56,999.74,999.77,999.75,999.63,16490,24713.6,18887.7
 2022/10/31-13:55,3426,3429,3423,3426,10485,3430.19,3434.1,3441.68,3451.4,3479.51,10485,18863.9,30833,28693.49,0.37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,135,134,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13,-2.2,-2.82,-8.14,999.66,999.75,999.77,999.75,999.74,999.56,999.73,999.76,999.74,999.62,10485,23868.6,18863.9
 2022/10/31-14:00,3425,3428,3424,3425,8187,3429.04,3433.24,3440.87,3450.54,3478.61,8187,18516.4,29958.2,28600.69,0.29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,136,135,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22,-2.21,-2.8,-8.14,999.67,999.75,999.76,999.75,999.74,999.65,999.75,999.77,999.75,999.66,8187,19285.6,18516.4
 2022/10/31-14:05,3425,3429,3416,3419,29263,3426.81,3431.88,3439.8,3449.5,3477.63,29263,20209.5,30165.93,28641.2,1.02,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,9,137,136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47,-2.3,-2.81,-8.15,999.38,999.61,999.69,999.7,999.72,999.57,999.71,999.74,999.74,999.53,29263,16804.6,20209.5
 2022/10/31-14:10,3420,3423,3413,3416,27848,3424.4,3430.37,3438.64,3448.41,3476.61,27848,21702.1,30398.45,28631.47,0.97,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10,138,137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73,-2.4,-2.83,-8.18,999.33,999.56,999.66,999.68,999.71,999.51,999.67,999.72,999.72,999.36,27848,18454.6,21702.1
 2022/10/31-14:15,3416,3418,3409,3410,30821,3421.2,3428.43,3437.24,3447.15,3475.51,30821,23017.2,29303.93,28724.92,1.07,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,11,139,138,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.56,-2.87,-8.23,999.12,999.43,999.59,999.63,999.68,999.37,999.59,999.68,999.69,999.22,30821,21320.8,23017.2
