      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/10/28-14:10,630,630,628,628,5238,629.03,629.91,632.62,635.71,643.87,5238,10175.7,12108.15,11631.47,0.45,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,94,135,135,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.39,-4.26,-4.85,-12.85,999.58,999.68,999.63,999.59,999.59,999.96,999.83,999.69,999.63,999.82,5238,7734.2,10175.7
 2022/10/28-14:15,628,628.5,626,626.5,8586,628.46,629.59,632.32,635.4,643.59,8586,9794.6,11958.85,11647.01,0.74,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,95,136,136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77,-4.31,-4.85,-12.88,999.19,999.48,999.53,999.53,999.55,999.73,999.74,999.65,999.6,999.38,8586,7306.4,9794.6
 2022/10/28-14:20,626.5,627,623,624,17232,627.47,629.05,631.92,635.03,643.26,17232,10705.9,12037.92,11753.42,1.47,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,96,137,137,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49,-4.51,-4.9,-12.96,998.55,999.15,999.36,999.41,999.5,999.35,999.55,999.56,999.55,998.87,17232,9218.2,10705.9
 2022/10/28-14:25,623.5,626,623,625.5,14207,627.03,628.72,631.6,634.72,642.97,14207,9949.2,12201.55,11841.12,1.2,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,97,138,138,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65,-4.55,-4.9,-13,999.32,999.46,999.5,999.51,999.54,999.16,999.45,999.5,999.51,998.94,14207,11232,9949.2
 2022/10/28-14:30,625.5,626,623.5,626,8747,626.8,628.46,631.33,634.43,642.69,8747,9496.3,12235.9,11876.26,0.74,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,98,139,139,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61,-4.53,-4.89,-13.01,999.61,999.59,999.57,999.55,999.56,999.17,999.42,999.49,999.5,999.47,8747,10802,9496.3
 2022/10/28-14:35,626,626.5,623.5,624,8380,626.18,628.03,630.97,634.09,642.38,8380,9582.3,12244.58,11902.74,0.7,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,99,140,140,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.92,-4.64,-4.91,-13.07,999.05,999.32,999.43,999.46,999.52,999.13,999.38,999.47,999.48,999.33,8380,11430.4,9582.3
 2022/10/28-14:40,624,625.5,622,622,14927,625.25,627.46,630.54,633.69,642.04,14927,10002.5,12068,11993.08,1.24,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,100,141,141,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48,-4.86,-4.98,-13.17,998.6,999.09,999.31,999.37,999.48,999.15,999.36,999.45,999.47,998.83,14927,12698.6,10002.5
 2022/10/28-14:45,622.5,623.5,619,620.5,27728,624.2,626.8,630.05,633.26,641.69,27728,12008,12356.25,12211.36,2.27,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,101,142,142,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.11,-5.13,-5.08,-13.3,998.4,998.94,999.22,999.32,999.45,998.92,999.24,999.38,999.43,998.5,27728,14797.8,12008
 2022/10/28-14:50,620.5,623.5,620.5,622,12376,623.71,626.34,629.65,632.89,641.36,12376,12831.8,12290.33,12248.85,1.01,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,102,143,143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16,-5.24,-5.12,-13.38,999.2,999.27,999.38,999.42,999.49,998.81,999.16,999.34,999.39,998.8,12376,14431.6,12831.8
 2022/10/28-14:55,622.5,625,622,622.5,13762,623.44,625.97,629.3,632.55,641.05,13762,13118.3,12326.7,12337.94,1.12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,103,144,144,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.01,-5.27,-5.13,-13.43,999.52,999.42,999.45,999.46,999.51,998.93,999.18,999.34,999.39,999.36,13762,15434.6,13118.3
 2022/10/28-15:00,622.5,625.5,622.5,624.5,20209,623.68,625.83,629.07,632.29,640.77,20209,14615.4,12670.7,12482.22,1.62,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,104,145,145,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41,-5.12,-5.09,-13.42,1000.26,999.78,999.63,999.58,999.57,999.34,999.35,999.42,999.44,999.89,20209,17800.4,14615.4
 2022/10/31-21:05,625.5,627.5,622.5,625,36284,623.97,625.75,628.87,632.05,640.51,36284,17385.2,13406.4,12762.69,2.84,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,105,146,146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.82,-4.93,-5.02,-13.4,1000.37,999.87,999.68,999.62,999.59,999.84,999.58,999.53,999.52,1000.31,36284,22071.8,17385.2
 2022/10/31-21:10,625,626.5,624,626,12860,624.42,625.78,628.73,631.85,640.27,12860,16948,13556.47,12797.67,1,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,106,147,147,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.15,-4.68,-4.93,-13.33,1000.61,1000.04,999.78,999.69,999.63,1000.19,999.78,999.63,999.59,1000.49,12860,19098.2,16948
 2022/10/31-21:15,626,627.5,625.5,626.5,13976,624.88,625.85,628.62,631.67,640.05,13976,16924.9,13647.22,12879.91,1.09,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,107,148,148,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.52,-4.4,-4.83,-13.25,1000.65,1000.11,999.83,999.72,999.64,1000.47,999.95,999.73,999.65,1000.63,13976,19418.2,16924.9
 2022/10/31-21:20,626.5,627,624.5,625,7868,624.91,625.77,628.45,631.46,639.8,7868,16837,13679.58,12841.51,0.61,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,108,149,149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36,-4.25,-4.76,-13.21,1000.04,999.87,999.72,999.65,999.61,1000.42,999.97,999.75,999.67,1000.34,7868,18239.4,16837
 2022/10/31-21:25,624.5,625.5,623.5,625,8135,624.93,625.69,628.28,631.24,639.55,8135,16812.5,13739.53,12882.13,0.63,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,109,150,150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21,-4.1,-4.7,-13.16,1000.03,999.88,999.73,999.66,999.62,1000.33,999.98,999.76,999.68,1000.04,8135,15824.6,16812.5
 2022/10/31-21:30,625.5,626,620.5,620.5,16580,623.94,625.2,627.9,630.89,639.24,16580,16977.8,14001.83,12950.11,1.28,1,10,0,0,0,0,1,1,0,1,0,0,0,0,0,110,151,151,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.99,-4.28,-4.74,-13.23,998.59,999.21,999.4,999.44,999.51,999.83,999.77,999.67,999.62,999.31,16580,11883.8,16977.8
 2022/10/31-21:35,621,624,621,623,11249,623.73,624.99,627.66,630.63,638.97,11249,15329.9,14097.58,12842.56,0.88,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,111,152,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99,-4.24,-4.71,-13.22,999.67,999.67,999.62,999.59,999.58,999.58,999.66,999.62,999.59,999.13,11249,11561.6,15329.9
 2022/10/31-21:40,623,623.5,621.5,622.5,5765,623.46,624.75,627.41,630.37,638.7,5765,14668.8,13998.13,12807.32,0.45,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,112,153,153,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05,-4.21,-4.69,-13.22,999.57,999.62,999.6,999.58,999.57,999.46,999.59,999.59,999.57,999.62,5765,9919.4,14668.8
 2022/10/31-21:45,623,624,622.5,623.5,4771,623.47,624.63,627.22,630.14,638.45,4771,13769.7,13897.55,12755.22,0.37,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,113,154,154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85,-4.1,-4.64,-13.18,999.98,999.81,999.7,999.64,999.61,999.45,999.58,999.58,999.56,999.78,4771,9300,13769.7
 2022/10/31-21:50,623,625,621.5,625,7348,623.81,624.67,627.11,629.97,638.22,7348,12483.6,13948.08,12754.22,0.58,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,114,155,155,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.36,-3.88,-4.54,-13.1,1000.46,1000.06,999.83,999.73,999.65,999.92,999.79,999.69,999.64,1000.22,7348,9142.6,12483.6
 2022/10/31-21:55,624.5,626,620.5,621,16138,623.19,624.32,626.81,629.68,637.94,16138,10469,13849.22,12847.87,1.26,1,11,0,0,0,0,1,1,0,0,0,1,0,0,0,115,156,156,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.8,-3.96,-4.55,-13.12,999.09,999.44,999.52,999.53,999.55,999.78,999.73,999.66,999.62,999.78,16138,9054.2,10469
 2022/10/31-22:00,621,621.5,617,617.5,28863,621.92,623.67,626.36,629.28,637.6,28863,12069.3,13805.3,13049.02,2.21,0,11,1,0,0,0,0,1,0,0,0,1,0,0,0,116,157,157,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-4.27,-4.64,-13.23,998.15,998.96,999.28,999.37,999.47,999.42,999.57,999.58,999.57,998.62,28863,12577,12069.3
 2022/10/31-22:05,617.5,620,617,618.5,10938,621.16,623.18,625.97,628.93,637.29,10938,11765.5,13625.1,13046.71,0.84,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,117,158,158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,-4.45,-4.69,-13.29,998.84,999.21,999.39,999.44,999.5,999.13,999.42,999.5,999.52,998.49,10938,13611.6,11765.5
 2022/10/31-22:10,619,619.5,615.5,617,18731,620.24,622.59,625.54,628.53,636.95,18731,12851.8,13691.47,13134.22,1.43,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,118,159,159,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74,-4.69,-4.77,-13.39,998.59,999.06,999.3,999.38,999.47,998.66,999.17,999.37,999.43,998.71,18731,16403.6,12851.8
 2022/10/31-22:15,617,619,616,618.5,11254,619.85,622.2,625.19,628.21,636.65,11254,13163.7,13162.45,13178.8,0.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,160,160,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74,-4.77,-4.8,-13.44,999.35,999.37,999.45,999.48,999.52,998.73,999.15,999.35,999.41,998.97,11254,17184.8,13163.7
 2022/10/31-22:20,618.5,618.5,615.5,616.5,12767,619.11,621.66,624.77,627.82,636.31,12767,12782.4,13038.53,13227.96,0.97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,161,161,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06,-4.96,-4.86,-13.52,998.83,999.13,999.32,999.39,999.48,998.9,999.19,999.37,999.42,999.09,12767,16510.6,12782.4
 2022/10/31-22:25,616.5,618,615.5,617,8563,618.64,621.21,624.39,627.47,635.99,8563,12513.8,12901.2,13222.12,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121,162,162,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1,-5.06,-4.9,-13.59,999.23,999.29,999.39,999.43,999.5,999,999.21,999.37,999.42,999.03,8563,12450.6,12513.8
 2022/10/31-22:30,617,618.5,616.5,617,6690,618.27,620.81,624.03,627.12,635.68,6690,12606.3,12807.97,13242.17,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122,163,163,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05,-5.13,-4.93,-13.64,999.38,999.35,999.42,999.45,999.51,999.2,999.29,999.4,999.44,999.31,6690,11601,12606.3
 2022/10/31-22:35,617,617.5,615.5,615.5,7228,617.66,620.31,623.61,626.74,635.35,7228,12852,12662.72,13217.21,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,164,164,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23,-5.28,-4.99,-13.73,999.02,999.19,999.33,999.39,999.48,999.12,999.24,999.37,999.42,999.2,7228,9300.4,12852
 2022/10/31-22:40,615.5,616,612.5,613.5,20852,616.73,619.66,623.12,626.31,634.98,20852,14202.4,12869.28,13156.04,1.58,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,124,165,165,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67,-5.53,-5.09,-13.85,998.57,998.96,999.21,999.31,999.43,999.05,999.2,999.34,999.4,998.79,20852,11220,14202.4
 2022/10/31-22:45,613.5,614,612,612.5,15024,615.79,618.98,622.6,625.86,634.61,15024,14091,12934.95,13191.59,1.14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,125,166,166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.09,-5.79,-5.2,-13.99,998.53,998.9,999.17,999.28,999.41,998.87,999.1,999.28,999.36,998.55,15024,11671.4,14091
 2022/10/31-22:50,612,614.5,612,613,13838,615.17,618.41,622.13,625.43,634.26,13838,12588.5,13077.92,13202.77,1.05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,126,167,167,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.17,-5.96,-5.28,-14.11,998.98,999.08,999.25,999.33,999.44,998.78,999.03,999.24,999.33,998.76,13838,12726.4,12588.5
 2022/10/31-22:55,613,613,608.5,609.5,26918,613.91,617.56,621.52,624.91,633.85,26918,14186.5,13206.53,13361.71,2.01,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,127,168,168,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84,-6.33,-5.43,-14.3,998.05,998.63,999.01,999.16,999.35,998.53,998.89,999.16,999.27,998.52,26918,16772,14186.5
 2022/10/31-23:00,610,610.5,607.5,610.5,27678,613.15,616.89,620.98,624.44,633.46,27678,15081.2,13566.58,13473.38,2.05,0,9,1,0,0,0,0,1,0,0,0,1,0,0,0,128,169,169,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-5.98,-6.56,-5.54,-14.45,998.76,998.91,999.14,999.24,999.39,998.58,998.88,999.14,999.25,998.41,27678,20862,15081.2
 2022/10/31-09:05,609,617,609,614.5,52028,613.45,616.66,620.66,624.11,633.15,52028,19158.6,14679.28,13806.19,3.77,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,129,170,170,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14,-6.42,-5.53,-14.48,1000.31,999.63,999.49,999.48,999.51,999.03,999.06,999.22,999.3,999.54,52028,27097.2,19158.6
 2022/10/31-09:10,614.5,615,612.5,613.5,21877,613.46,616.36,620.31,623.77,632.82,21877,20069.6,14958.08,13853.85,1.58,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,130,171,171,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.64,-6.34,-5.53,-14.52,999.92,999.51,999.44,999.44,999.49,999.26,999.17,999.27,999.33,1000.12,21877,28467.8,20069.6
 2022/10/31-09:15,613.5,617.5,613.5,617,19404,614.25,616.42,620.15,623.54,632.56,19404,21153.7,15251.35,13969.28,1.39,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,131,172,172,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-3.48,-5.99,-5.44,-14.46,1001.08,1000.1,999.74,999.64,999.59,1000.02,999.54,999.45,999.45,1000.5,19404,29581,21153.7
 2022/10/31-09:20,616.5,617,612.5,613,15215,613.97,616.09,619.8,623.2,632.24,15215,22006.2,15528.28,14060.88,1.08,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,132,173,173,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.41,-5.95,-5.45,-14.51,999.56,999.47,999.44,999.45,999.49,1000.22,999.68,999.53,999.5,1000.32,15215,27240.4,22006.2
 2022/10/31-09:25,613,615.5,612,612.5,12008,613.64,615.75,619.45,622.85,631.91,12008,22484.2,15556.05,14113.46,0.85,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,133,174,174,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38,-5.93,-5.46,-14.55,999.49,999.44,999.43,999.44,999.48,1000.01,999.63,999.51,999.49,999.52,12008,24106.4,22484.2
 2022/10/31-09:30,613,613,606.5,607.5,18431,612.28,614.97,618.86,622.34,631.51,18431,22242.1,15885.88,14225.64,1.3,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,134,175,175,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.32,-6.27,-5.59,-14.73,997.96,998.72,999.06,999.19,999.36,999.52,999.43,999.42,999.43,998.72,18431,17387,22242.1
 2022/10/31-09:35,607.5,610.5,607.5,608,15087,611.33,614.3,618.33,621.87,631.12,15087,22248.4,16048.4,14316.07,1.05,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,135,176,176,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,-6.48,-5.69,-14.87,998.53,998.92,999.14,999.24,999.38,998.88,999.14,999.27,999.33,998.24,15087,16029,22248.4
 2022/10/31-09:40,608,611.5,607,609,14477,610.81,613.8,617.88,621.45,630.75,14477,22312.3,15979.53,14373.51,1.01,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,136,177,177,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81,-6.57,-5.75,-14.97,999.15,999.18,999.26,999.32,999.42,998.78,999.07,999.22,999.3,998.84,14477,15043.6,22312.3
 2022/10/31-09:45,608.5,609,607,607.5,9969,610.08,613.2,617.37,620.99,630.37,9969,20617.4,15873.58,14351.18,0.69,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,137,178,178,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03,-6.72,-5.83,-15.1,998.83,999.02,999.18,999.26,999.39,998.61,998.96,999.16,999.26,998.99,9969,13994.4,20617.4
 2022/10/31-09:50,607.5,608,604.5,606,20319,609.17,612.51,616.82,620.5,629.97,20319,19881.5,16162.88,14391.07,1.41,1,10,0,0,0,0,1,1,0,1,0,0,0,0,0,138,179,179,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39,-6.94,-5.94,-15.25,998.57,998.88,999.1,999.21,999.36,998.77,999,999.17,999.26,998.7,20319,15656.6,19881.5
 2022/10/31-09:55,606,609.5,605.5,607,14490,608.69,611.99,616.34,620.06,629.59,14490,16127.7,16315.63,14421.87,1,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,139,180,180,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32,-7.02,-6,-15.37,999.18,999.14,999.22,999.29,999.4,998.93,999.06,999.19,999.27,998.87,14490,14868.4,16127.7
 2022/10/31-10:00,607,608,606.5,607,7638,608.31,611.51,615.88,619.63,629.21,7638,14703.8,16133.4,14404.06,0.53,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,140,181,181,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16,-7.06,-6.05,-15.46,999.34,999.22,999.26,999.31,999.41,998.98,999.07,999.19,999.27,999.26,7638,13378.6,14703.8
 2022/10/31-10:05,607,610.5,607,608.5,10443,608.35,611.23,615.52,619.27,628.87,10443,13807.7,15701.28,14423.34,0.72,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,141,182,182,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64,-6.94,-6.04,-15.51,999.97,999.53,999.42,999.41,999.46,999.27,999.19,999.25,999.3,999.66,10443,12571.8,13807.7
 2022/10/31-10:10,609,609,607,607.5,5533,608.16,610.87,615.13,618.88,628.52,5533,12839.5,15530.2,14418.77,0.38,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,142,183,183,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37,-6.89,-6.06,-15.57,999.65,999.42,999.36,999.38,999.44,999.53,999.33,999.32,999.35,999.81,5533,11684.6,12839.5
 2022/10/31-10:15,607.5,608,606.5,608,7436,608.13,610.6,614.78,618.52,628.18,7436,12382.3,15372.05,14395.65,0.52,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,143,184,184,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99,-6.77,-6.05,-15.61,999.88,999.55,999.43,999.42,999.46,999.71,999.43,999.37,999.38,999.76,7436,9108,12382.3
 2022/10/31-10:35,608,612.5,608,612,15492,608.99,610.73,614.65,618.31,627.91,15492,12088.4,15254.13,14418.28,1.07,1,10,0,0,0,0,1,0,1,0,0,1,0,0,0,144,185,185,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.82,-6.34,-5.92,-15.53,1001.22,1000.22,999.78,999.65,999.57,1000.18,999.68,999.5,999.47,1000.55,15492,9308.4,12088.4
 2022/10/31-10:40,611.5,613.5,611,612.5,12516,609.77,610.9,614.54,618.12,627.66,12516,11831.3,14659.92,14398.42,0.87,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,145,186,186,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.83,-5.9,-5.79,-15.43,1001.14,1000.28,999.83,999.69,999.59,1000.47,999.87,999.6,999.54,1001.18,12516,10284,11831.3
 2022/10/31-10:45,612.5,613,611,612.5,8388,610.38,611.05,614.44,617.94,627.41,8388,11222.4,14548.13,14253.55,0.59,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,146,187,187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.09,-5.49,-5.65,-15.33,1000.91,1000.25,999.84,999.7,999.6,1000.79,1000.07,999.72,999.62,1001.02,8388,9873,11222.4
 2022/10/31-10:50,613,615,611.5,614.5,11494,611.29,611.38,614.45,617.82,627.19,11494,11374.9,14486.08,14239.73,0.81,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,147,188,188,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.14,-4.96,-5.46,-15.17,1001.38,1000.54,1000,999.82,999.66,1001.16,1000.32,999.86,999.72,1001.15,11494,11065.2,11374.9
 2022/10/31-10:55,614.5,617,614.5,616,18666,612.34,611.82,614.52,617.76,627.01,18666,11209.6,14756.03,14307.11,1.3,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,189,189,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.84,-4.37,-5.25,-14.97,1001.6,1000.72,1000.12,999.9,999.71,1001.26,1000.45,999.95,999.78,1001.49,18666,13311.2,11209.6
 2022/10/31-11:00,615.5,616,613.5,615,8421,612.93,612.12,614.55,617.67,626.81,8421,10602.7,14763.17,14303.17,0.59,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,190,190,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.31,-3.92,-5.06,-14.79,1000.95,1000.49,1000.04,999.85,999.68,1001.21,1000.5,1000,999.82,1001.27,8421,11897,10602.7
 2022/10/31-11:05,615,615,613.5,614,4967,613.17,612.3,614.52,617.55,626.6,4967,10335.6,14472.85,14223.13,0.35,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,191,191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.4,-3.59,-4.91,-14.65,1000.43,1000.29,999.96,999.81,999.66,1001.09,1000.51,1000.03,999.84,1000.69,4967,10387.2,10335.6
 2022/10/31-11:10,613.5,614,612.5,613,5890,613.13,612.37,614.45,617.4,626.37,5890,9880.3,14338.88,14162.82,0.42,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,192,192,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.23,-3.36,-4.79,-14.53,1000.02,1000.11,999.88,999.76,999.64,1000.75,1000.4,1000,999.83,1000.22,5890,9887.6,9880.3
 2022/10/31-11:15,613,616,613,615.5,10722,613.66,612.67,614.5,617.34,626.19,10722,10399.2,14462.8,14031.54,0.76,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193,193,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6,-2.96,-4.61,-14.34,1000.83,1000.49,1000.08,999.9,999.71,1000.56,1000.35,999.99,999.83,1000.42,10722,9733.2,10399.2
 2022/10/31-11:20,616,616,612,612.5,9588,613.4,612.65,614.4,617.18,625.97,9588,10614.4,14583.22,13993.44,0.69,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,194,194,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.21,-2.83,-4.51,-14.23,999.69,999.97,999.84,999.74,999.64,1000.24,1000.22,999.94,999.8,1000.26,9588,7917.6,10614.4
